,RSSI,Distance,Object
1391,-80,7,Nothing
1392,-76,7,Nothing
1393,-84,7,Nothing
1394,-80,7,Nothing
1395,-76,7,Nothing
1396,-76,7,Nothing
1397,-84,7,Nothing
1398,-87,7,Nothing
1399,-76,7,Nothing
1400,-85,7,Nothing
1401,-80,7,Nothing
1402,-84,7,Nothing
1403,-84,7,Nothing
1404,-76,7,Nothing
1405,-76,7,Nothing
1406,-80,7,Nothing
1407,-84,7,Nothing
1408,-80,7,Nothing
1409,-84,7,Nothing
1410,-84,7,Nothing
1411,-77,7,Nothing
1412,-84,7,Nothing
1413,-85,7,Nothing
1414,-76,7,Nothing
1415,-85,7,Nothing
1416,-84,7,Nothing
1417,-76,7,Nothing
1418,-76,7,Nothing
1419,-76,7,Nothing
1420,-80,7,Nothing
1421,-85,7,Nothing
1422,-81,7,Nothing
1423,-80,7,Nothing
1424,-76,7,Nothing
1425,-77,7,Nothing
1426,-79,7,Nothing
1427,-82,7,Nothing
1428,-80,7,Nothing
1429,-82,7,Nothing
1430,-82,7,Nothing
1431,-80,7,Nothing
1432,-80,7,Nothing
1433,-81,7,Nothing
1434,-81,7,Nothing
1435,-85,7,Nothing
1436,-85,7,Nothing
1437,-80,7,Nothing
1438,-75,4,Nothing
1439,-75,4,Nothing
1440,-75,4,Nothing
1441,-76,4,Nothing
1442,-76,4,Nothing
1443,-71,4,Nothing
1444,-75,4,Nothing
1445,-75,4,Nothing
1446,-75,4,Nothing
1447,-71,4,Nothing
1448,-75,4,Nothing
1449,-71,4,Nothing
1450,-76,4,Nothing
1451,-71,4,Nothing
1452,-68,4,Nothing
1453,-71,4,Nothing
1454,-74,4,Nothing
1455,-71,4,Nothing
1456,-76,4,Nothing
1457,-68,4,Nothing
1458,-75,4,Nothing
1459,-72,4,Nothing
1460,-74,4,Nothing
1461,-68,4,Nothing
1462,-69,4,Nothing
1463,-75,4,Nothing
1464,-75,4,Nothing
1465,-68,4,Nothing
1466,-75,4,Nothing
1467,-71,4,Nothing
1468,-73,4,Nothing
1469,-68,4,Nothing
1470,-70,4,Nothing
1471,-75,4,Nothing
1472,-74,4,Nothing
1473,-75,4,Nothing
1474,-76,4,Nothing
1475,-68,4,Nothing
1476,-75,4,Nothing
1477,-68,4,Nothing
1478,-74,4,Nothing
1479,-71,4,Nothing
1480,-75,4,Nothing
1481,-69,4,Nothing
1482,-69,4,Nothing
1483,-68,4,Nothing
1484,-75,4,Nothing
1485,-72,4,Nothing
1486,-75,4,Nothing
1487,-71,4,Nothing
1488,-68,4,Nothing
1489,-74,4,Nothing
1490,-68,4,Nothing
1491,-68,4,Nothing
1492,-67,4,Nothing
1493,-75,4,Nothing
1494,-71,4,Nothing
1495,-68,4,Nothing
1496,-76,4,Nothing
1497,-70,4,Nothing
1498,-70,4,Nothing
1499,-70,4,Nothing
1500,-70,4,Nothing
1501,-70,4,Nothing
1502,-75,4,Nothing
1503,-68,4,Nothing
1504,-75,4,Nothing
1505,-71,4,Nothing
1506,-68,4,Nothing
1507,-68,4,Nothing
1508,-76,4,Nothing
1509,-75,4,Nothing
1510,-75,4,Nothing
1511,-75,4,Nothing
1512,-68,4,Nothing
1513,-70,4,Nothing
1514,-75,4,Nothing
1515,-71,4,Nothing
1516,-75,4,Nothing
1517,-75,4,Nothing
1518,-71,4,Nothing
1519,-71,4,Nothing
1520,-71,4,Nothing
1521,-71,4,Nothing
1522,-76,4,Nothing
1523,-76,4,Nothing
1524,-70,4,Nothing
1525,-70,4,Nothing
1526,-75,4,Nothing
1527,-67,4,Nothing
1528,-84,16,Nothing
1529,-80,16,Nothing
1530,-80,16,Nothing
1531,-83,16,Nothing
1532,-81,16,Nothing
1533,-81,16,Nothing
1534,-83,16,Nothing
1535,-80,16,Nothing
1536,-81,16,Nothing
1537,-83,16,Nothing
1538,-80,16,Nothing
1539,-81,16,Nothing
1540,-80,16,Nothing
1541,-83,16,Nothing
1542,-81,16,Nothing
1543,-80,16,Nothing
1544,-84,16,Nothing
1545,-81,16,Nothing
1546,-79,16,Nothing
1547,-80,16,Nothing
1548,-78,16,Nothing
1549,-81,16,Nothing
1550,-86,16,Nothing
1551,-85,16,Nothing
1552,-81,16,Nothing
1553,-82,16,Nothing
1554,-80,16,Nothing
1555,-80,16,Nothing
1556,-81,16,Nothing
1557,-85,16,Nothing
1558,-81,16,Nothing
1559,-86,16,Nothing
1560,-81,16,Nothing
1561,-85,16,Nothing
1562,-81,16,Nothing
1563,-81,16,Nothing
1564,-80,16,Nothing
1565,-82,16,Nothing
1566,-85,16,Nothing
1567,-85,16,Nothing
1568,-81,16,Nothing
1569,-81,16,Nothing
1570,-85,16,Nothing
1571,-81,16,Nothing
1572,-81,16,Nothing
1573,-80,16,Nothing
1574,-81,16,Nothing
1575,-80,16,Nothing
1576,-81,16,Nothing
1577,-81,16,Nothing
1578,-81,16,Nothing
1579,-80,16,Nothing
1580,-81,16,Nothing
1581,-80,16,Nothing
1582,-85,16,Nothing
1583,-85,16,Nothing
1584,-81,16,Nothing
1585,-82,16,Nothing
1586,-81,16,Nothing
1587,-85,16,Nothing
1588,-81,16,Nothing
1589,-82,16,Nothing
1590,-81,16,Nothing
1591,-81,16,Nothing
1592,-85,16,Nothing
1593,-86,16,Nothing
1594,-81,16,Nothing
1595,-85,16,Nothing
1596,-80,16,Nothing
1597,-86,16,Nothing
1598,-85,16,Nothing
1599,-80,16,Nothing
1600,-85,16,Nothing
1601,-81,16,Nothing
1602,-85,16,Nothing
1603,-81,16,Nothing
1604,-86,16,Nothing
1605,-80,16,Nothing
1606,-85,16,Nothing
1607,-81,16,Nothing
1608,-85,16,Nothing
1609,-81,16,Nothing
1610,-81,16,Nothing
1611,-81,16,Nothing
1612,-81,16,Nothing
1613,-81,16,Nothing
1614,-80,16,Nothing
1615,-80,16,Nothing
1616,-81,16,Nothing
1617,-80,16,Nothing
1618,-81,16,Nothing
1619,-81,16,Nothing
1620,-86,16,Nothing
1621,-81,16,Nothing
1622,-85,16,Nothing
1623,-81,16,Nothing
1624,-81,16,Nothing
1625,-80,16,Nothing
1626,-81,16,Nothing
1627,-80,16,Nothing
1628,-81,16,Nothing
1629,-81,16,Nothing
1630,-85,16,Nothing
1631,-85,16,Nothing
1632,-85,16,Nothing
1633,-81,16,Nothing
1634,-81,16,Nothing
1635,-86,16,Nothing
1636,-91,17,Nothing
1637,-83,17,Nothing
1638,-90,17,Nothing
1639,-89,17,Nothing
1640,-89,17,Nothing
1641,-88,17,Nothing
1642,-83,17,Nothing
1643,-89,17,Nothing
1644,-87,17,Nothing
1645,-89,17,Nothing
1646,-90,17,Nothing
1647,-88,17,Nothing
1648,-91,17,Nothing
1649,-89,17,Nothing
1650,-88,17,Nothing
1651,-84,17,Nothing
1652,-89,17,Nothing
1653,-89,17,Nothing
1654,-89,17,Nothing
1655,-90,17,Nothing
1656,-84,17,Nothing
1657,-91,17,Nothing
1658,-91,17,Nothing
1659,-90,17,Nothing
1660,-90,17,Nothing
1661,-83,17,Nothing
1662,-90,17,Nothing
1663,-89,17,Nothing
1664,-83,17,Nothing
1665,-84,17,Nothing
1666,-91,17,Nothing
1667,-83,17,Nothing
1668,-91,17,Nothing
1669,-89,17,Nothing
1670,-89,17,Nothing
1671,-90,17,Nothing
1672,-93,17,Nothing
1673,-89,17,Nothing
1674,-83,17,Nothing
1675,-89,17,Nothing
1676,-83,17,Nothing
1677,-89,17,Nothing
1678,-89,17,Nothing
1679,-83,17,Nothing
1680,-81,17,Nothing
1681,-94,17,Nothing
1682,-90,17,Nothing
1683,-84,17,Nothing
1684,-90,17,Nothing
1685,-89,17,Nothing
1686,-90,17,Nothing
1687,-90,17,Nothing
1688,-82,17,Nothing
1689,-83,17,Nothing
1690,-90,17,Nothing
1691,-84,17,Nothing
1692,-85,17,Nothing
1693,-89,17,Nothing
1694,-88,17,Nothing
1695,-83,17,Nothing
1696,-84,17,Nothing
1697,-90,17,Nothing
1698,-89,17,Nothing
1699,-83,17,Nothing
1700,-83,17,Nothing
1701,-90,17,Nothing
1702,-90,17,Nothing
1703,-89,17,Nothing
1704,-91,17,Nothing
1705,-91,17,Nothing
1706,-83,17,Nothing
1707,-83,17,Nothing
1708,-83,17,Nothing
1709,-90,17,Nothing
1710,-89,17,Nothing
1711,-88,17,Nothing
1712,-88,17,Nothing
1713,-89,17,Nothing
1714,-89,17,Nothing
1715,-83,17,Nothing
1716,-91,17,Nothing
1717,-83,17,Nothing
1718,-89,17,Nothing
1719,-89,17,Nothing
1720,-83,17,Nothing
1721,-91,17,Nothing
1722,-91,17,Nothing
1723,-83,17,Nothing
1724,-89,17,Nothing
1725,-83,17,Nothing
1726,-90,17,Nothing
1727,-89,17,Nothing
1728,-60,2,Nothing
1729,-60,2,Nothing
1730,-70,2,Nothing
1731,-70,2,Nothing
1732,-70,2,Nothing
1733,-64,2,Nothing
1734,-64,2,Nothing
1735,-70,2,Nothing
1736,-71,2,Nothing
1737,-70,2,Nothing
1738,-64,2,Nothing
1739,-63,2,Nothing
1740,-64,2,Nothing
1741,-61,2,Nothing
1742,-60,2,Nothing
1743,-64,2,Nothing
1744,-64,2,Nothing
1745,-60,2,Nothing
1746,-67,2,Nothing
1747,-60,2,Nothing
1748,-64,2,Nothing
1749,-60,2,Nothing
1750,-60,2,Nothing
1751,-60,2,Nothing
1752,-60,2,Nothing
1753,-64,2,Nothing
1754,-60,2,Nothing
1755,-69,2,Nothing
1756,-64,2,Nothing
1757,-64,2,Nothing
1758,-64,2,Nothing
1759,-60,2,Nothing
1760,-70,2,Nothing
1761,-64,2,Nothing
1762,-64,2,Nothing
1763,-64,2,Nothing
1764,-70,2,Nothing
1765,-60,2,Nothing
1766,-70,2,Nothing
1767,-61,2,Nothing
1768,-60,2,Nothing
1769,-71,2,Nothing
1770,-70,2,Nothing
1771,-70,2,Nothing
1772,-70,2,Nothing
1773,-64,2,Nothing
1774,-60,2,Nothing
1775,-59,2,Nothing
1776,-59,2,Nothing
1777,-70,2,Nothing
1778,-60,2,Nothing
1779,-60,2,Nothing
1780,-64,2,Nothing
1781,-60,2,Nothing
1782,-70,2,Nothing
1783,-71,2,Nothing
1784,-60,2,Nothing
1785,-60,2,Nothing
1786,-64,2,Nothing
1787,-60,2,Nothing
1788,-60,2,Nothing
1789,-60,2,Nothing
1790,-70,2,Nothing
1791,-70,2,Nothing
1792,-70,2,Nothing
1793,-70,2,Nothing
1794,-60,2,Nothing
1795,-60,2,Nothing
1796,-70,2,Nothing
1797,-63,2,Nothing
1798,-60,2,Nothing
1799,-64,2,Nothing
1800,-70,2,Nothing
1801,-64,2,Nothing
1802,-70,2,Nothing
1803,-70,2,Nothing
1804,-59,2,Nothing
1805,-64,2,Nothing
1806,-64,2,Nothing
1807,-70,2,Nothing
1808,-70,2,Nothing
1809,-69,2,Nothing
1810,-64,2,Nothing
1811,-70,2,Nothing
1812,-70,2,Nothing
1813,-70,2,Nothing
1814,-70,2,Nothing
1815,-64,2,Nothing
1816,-64,2,Nothing
1817,-64,2,Nothing
1818,-60,2,Nothing
1819,-60,2,Nothing
1820,-70,2,Nothing
1821,-64,2,Nothing
1822,-70,2,Nothing
1823,-60,2,Nothing
1824,-91,20,Nothing
1825,-90,20,Nothing
1826,-91,20,Nothing
1827,-89,20,Nothing
1828,-98,20,Nothing
1829,-90,20,Nothing
1830,-89,20,Nothing
1831,-88,20,Nothing
1832,-88,20,Nothing
1833,-88,20,Nothing
1834,-97,20,Nothing
1835,-90,20,Nothing
1836,-90,20,Nothing
1837,-89,20,Nothing
1838,-90,20,Nothing
1839,-90,20,Nothing
1840,-89,20,Nothing
1841,-91,20,Nothing
1842,-91,20,Nothing
1843,-90,20,Nothing
1844,-89,20,Nothing
1845,-90,20,Nothing
1846,-90,20,Nothing
1847,-91,20,Nothing
1848,-90,20,Nothing
1849,-90,20,Nothing
1850,-89,20,Nothing
1851,-89,20,Nothing
1852,-90,20,Nothing
1853,-90,20,Nothing
1854,-90,20,Nothing
1855,-91,20,Nothing
1856,-90,20,Nothing
1857,-90,20,Nothing
1858,-90,20,Nothing
1859,-90,20,Nothing
1860,-90,20,Nothing
1861,-90,20,Nothing
1862,-91,20,Nothing
1863,-91,20,Nothing
1864,-90,20,Nothing
1865,-91,20,Nothing
1866,-89,20,Nothing
1867,-88,20,Nothing
1868,-88,20,Nothing
1869,-89,20,Nothing
1870,-89,20,Nothing
1871,-91,20,Nothing
1872,-90,20,Nothing
1873,-90,20,Nothing
1874,-90,20,Nothing
1875,-89,20,Nothing
1876,-89,20,Nothing
1877,-90,20,Nothing
1878,-91,20,Nothing
1879,-90,20,Nothing
1880,-91,20,Nothing
1881,-91,20,Nothing
1882,-91,20,Nothing
1883,-91,20,Nothing
1884,-90,20,Nothing
1885,-92,20,Nothing
1886,-91,20,Nothing
1887,-90,20,Nothing
1888,-90,20,Nothing
1889,-91,20,Nothing
1890,-90,20,Nothing
1891,-91,20,Nothing
1892,-91,20,Nothing
1893,-91,20,Nothing
1894,-91,20,Nothing
1895,-91,20,Nothing
1896,-94,20,Nothing
1897,-97,20,Nothing
1898,-91,20,Nothing
1899,-95,20,Nothing
1900,-97,20,Nothing
1901,-98,20,Nothing
1902,-91,20,Nothing
1903,-92,20,Nothing
1904,-92,20,Nothing
1905,-98,20,Nothing
1906,-96,20,Nothing
1907,-98,20,Nothing
1908,-98,20,Nothing
1909,-92,20,Nothing
1910,-92,20,Nothing
1911,-92,20,Nothing
1912,-94,20,Nothing
1913,-98,20,Nothing
1914,-91,20,Nothing
1915,-92,20,Nothing
1916,-98,20,Nothing
1917,-102,20,Nothing
1918,-93,20,Nothing
1919,-91,20,Nothing
1920,-91,20,Nothing
1921,-91,20,Nothing
1922,-91,20,Nothing
1923,-100,20,Nothing
1924,-92,20,Nothing
1925,-92,20,Nothing
1926,-90,20,Nothing
1927,-90,20,Nothing
1928,-100,20,Nothing
1929,-92,20,Nothing
1930,-86,18,Nothing
1931,-85,18,Nothing
1932,-87,18,Nothing
1933,-85,18,Nothing
1934,-86,18,Nothing
1935,-86,18,Nothing
1936,-93,18,Nothing
1937,-84,18,Nothing
1938,-86,18,Nothing
1939,-88,18,Nothing
1940,-93,18,Nothing
1941,-95,18,Nothing
1942,-87,18,Nothing
1943,-86,18,Nothing
1944,-86,18,Nothing
1945,-84,18,Nothing
1946,-85,18,Nothing
1947,-85,18,Nothing
1948,-85,18,Nothing
1949,-85,18,Nothing
1950,-85,18,Nothing
1951,-85,18,Nothing
1952,-94,18,Nothing
1953,-85,18,Nothing
1954,-97,18,Nothing
1955,-85,18,Nothing
1956,-85,18,Nothing
1957,-84,18,Nothing
1958,-85,18,Nothing
1959,-85,18,Nothing
1960,-85,18,Nothing
1961,-93,18,Nothing
1962,-85,18,Nothing
1963,-85,18,Nothing
1964,-85,18,Nothing
1965,-85,18,Nothing
1966,-85,18,Nothing
1967,-85,18,Nothing
1968,-96,18,Nothing
1969,-85,18,Nothing
1970,-86,18,Nothing
1971,-84,18,Nothing
1972,-86,18,Nothing
1973,-94,18,Nothing
1974,-85,18,Nothing
1975,-93,18,Nothing
1976,-86,18,Nothing
1977,-86,18,Nothing
1978,-84,18,Nothing
1979,-85,18,Nothing
1980,-94,18,Nothing
1981,-86,18,Nothing
1982,-84,18,Nothing
1983,-85,18,Nothing
1984,-94,18,Nothing
1985,-94,18,Nothing
1986,-85,18,Nothing
1987,-84,18,Nothing
1988,-95,18,Nothing
1989,-85,18,Nothing
1990,-84,18,Nothing
1991,-95,18,Nothing
1992,-85,18,Nothing
1993,-93,18,Nothing
1994,-95,18,Nothing
1995,-84,18,Nothing
1996,-85,18,Nothing
1997,-94,18,Nothing
1998,-85,18,Nothing
1999,-85,18,Nothing
2000,-83,18,Nothing
2001,-85,18,Nothing
2002,-83,18,Nothing
2003,-85,18,Nothing
2004,-85,18,Nothing
2005,-95,18,Nothing
2006,-85,18,Nothing
2007,-85,18,Nothing
2008,-85,18,Nothing
2009,-94,18,Nothing
2010,-85,18,Nothing
2011,-94,18,Nothing
2012,-85,18,Nothing
2013,-85,18,Nothing
2014,-85,18,Nothing
2015,-84,18,Nothing
2016,-98,18,Nothing
2017,-85,18,Nothing
2018,-85,18,Nothing
2019,-85,18,Nothing
2020,-87,18,Nothing
2021,-86,18,Nothing
2022,-86,18,Nothing
2023,-86,18,Nothing
2024,-98,18,Nothing
2025,-85,18,Nothing
2026,-97,18,Nothing
2027,-98,18,Nothing
2028,-85,18,Nothing
2029,-87,18,Nothing
2030,-105,18,Nothing
2031,-86,18,Nothing
2032,-86,18,Nothing
2033,-88,18,Nothing
2034,-86,18,Nothing
2035,-86,18,Nothing
2036,-100,18,Nothing
2037,-86,18,Nothing
2038,-87,18,Nothing
2039,-97,18,Nothing
2040,-85,19,Blue Wallet
2041,-85,19,Blue Wallet
2042,-84,19,Blue Wallet
2043,-88,19,Blue Wallet
2044,-85,19,Blue Wallet
2045,-91,19,Blue Wallet
2046,-90,19,Blue Wallet
2047,-84,19,Blue Wallet
2048,-85,19,Blue Wallet
2049,-90,19,Blue Wallet
2050,-90,19,Blue Wallet
2051,-90,19,Blue Wallet
2052,-86,19,Blue Wallet
2053,-90,19,Blue Wallet
2054,-89,19,Blue Wallet
2055,-85,19,Blue Wallet
2056,-84,19,Blue Wallet
2057,-90,19,Blue Wallet
2058,-85,19,Blue Wallet
2059,-89,19,Blue Wallet
2060,-90,19,Blue Wallet
2061,-90,19,Blue Wallet
2062,-85,19,Blue Wallet
2063,-85,19,Blue Wallet
2064,-84,19,Blue Wallet
2065,-90,19,Blue Wallet
2066,-90,19,Blue Wallet
2067,-90,19,Blue Wallet
2068,-89,19,Blue Wallet
2069,-84,19,Blue Wallet
2070,-85,19,Blue Wallet
2071,-89,19,Blue Wallet
2072,-85,19,Blue Wallet
2073,-90,19,Blue Wallet
2074,-92,19,Blue Wallet
2075,-89,19,Blue Wallet
2076,-91,19,Blue Wallet
2077,-90,19,Blue Wallet
2078,-90,19,Blue Wallet
2079,-90,19,Blue Wallet
2080,-85,19,Blue Wallet
2081,-89,19,Blue Wallet
2082,-89,19,Blue Wallet
2083,-90,19,Blue Wallet
2084,-90,19,Blue Wallet
2085,-90,19,Blue Wallet
2086,-90,19,Blue Wallet
2087,-89,19,Blue Wallet
2088,-90,19,Blue Wallet
2089,-85,19,Blue Wallet
2090,-89,19,Blue Wallet
2091,-84,19,Blue Wallet
2092,-90,19,Blue Wallet
2093,-89,19,Blue Wallet
2094,-90,19,Blue Wallet
2095,-85,19,Blue Wallet
2096,-90,19,Blue Wallet
2097,-90,19,Blue Wallet
2098,-84,19,Blue Wallet
2099,-90,19,Blue Wallet
2100,-90,19,Blue Wallet
2101,-84,19,Blue Wallet
2102,-90,19,Blue Wallet
2103,-85,19,Blue Wallet
2104,-90,19,Blue Wallet
2105,-90,19,Blue Wallet
2106,-90,19,Blue Wallet
2107,-91,19,Blue Wallet
2108,-91,19,Blue Wallet
2109,-91,19,Blue Wallet
2110,-91,19,Blue Wallet
2111,-84,19,Blue Wallet
2112,-90,19,Blue Wallet
2113,-90,19,Blue Wallet
2114,-84,19,Blue Wallet
2115,-92,19,Blue Wallet
2116,-90,19,Blue Wallet
2117,-91,19,Blue Wallet
2118,-86,19,Blue Wallet
2119,-89,19,Blue Wallet
2120,-90,19,Blue Wallet
2121,-90,19,Blue Wallet
2122,-90,19,Blue Wallet
2123,-89,19,Blue Wallet
2124,-84,19,Blue Wallet
2125,-91,19,Blue Wallet
2126,-85,19,Blue Wallet
2127,-84,19,Blue Wallet
2128,-88,19,Blue Wallet
2129,-89,19,Blue Wallet
2130,-91,19,Blue Wallet
2131,-92,19,Blue Wallet
2132,-85,19,Blue Wallet
2133,-84,19,Blue Wallet
2134,-86,19,Blue Wallet
2135,-87,19,Blue Wallet
2136,-89,19,Blue Wallet
2137,-91,19,Blue Wallet
2138,-92,19,Blue Wallet
2139,-96,19,Blue Wallet
2140,-84,19,Blue Wallet
2141,-84,19,Blue Wallet
2142,-91,19,Blue Wallet
2143,-84,19,Blue Wallet
2144,-92,20,Blue Wallet
2145,-94,20,Blue Wallet
2146,-93,20,Blue Wallet
2147,-93,20,Blue Wallet
2148,-92,20,Blue Wallet
2149,-93,20,Blue Wallet
2150,-95,20,Blue Wallet
2151,-95,20,Blue Wallet
2152,-97,20,Blue Wallet
2153,-95,20,Blue Wallet
2154,-98,20,Blue Wallet
2155,-96,20,Blue Wallet
2156,-96,20,Blue Wallet
2157,-95,20,Blue Wallet
2158,-95,20,Blue Wallet
2159,-95,20,Blue Wallet
2160,-96,20,Blue Wallet
2161,-95,20,Blue Wallet
2162,-97,20,Blue Wallet
2163,-95,20,Blue Wallet
2164,-93,20,Blue Wallet
2165,-97,20,Blue Wallet
2166,-96,20,Blue Wallet
2167,-95,20,Blue Wallet
2168,-95,20,Blue Wallet
2169,-97,20,Blue Wallet
2170,-95,20,Blue Wallet
2171,-94,20,Blue Wallet
2172,-97,20,Blue Wallet
2173,-95,20,Blue Wallet
2174,-96,20,Blue Wallet
2175,-94,20,Blue Wallet
2176,-94,20,Blue Wallet
2177,-96,20,Blue Wallet
2178,-95,20,Blue Wallet
2179,-98,20,Blue Wallet
2180,-95,20,Blue Wallet
2181,-94,20,Blue Wallet
2182,-94,20,Blue Wallet
2183,-95,20,Blue Wallet
2184,-96,20,Blue Wallet
2185,-95,20,Blue Wallet
2186,-96,20,Blue Wallet
2187,-94,20,Blue Wallet
2188,-96,20,Blue Wallet
2189,-96,20,Blue Wallet
2190,-93,20,Blue Wallet
2191,-94,20,Blue Wallet
2192,-96,20,Blue Wallet
2193,-94,20,Blue Wallet
2194,-94,20,Blue Wallet
2195,-93,20,Blue Wallet
2196,-96,20,Blue Wallet
2197,-97,20,Blue Wallet
2198,-97,20,Blue Wallet
2199,-96,20,Blue Wallet
2200,-95,20,Blue Wallet
2201,-94,20,Blue Wallet
2202,-97,20,Blue Wallet
2203,-97,20,Blue Wallet
2204,-96,20,Blue Wallet
2205,-95,20,Blue Wallet
2206,-94,20,Blue Wallet
2207,-95,20,Blue Wallet
2208,-94,20,Blue Wallet
2209,-98,20,Blue Wallet
2210,-96,20,Blue Wallet
2211,-95,20,Blue Wallet
2212,-97,20,Blue Wallet
2213,-96,20,Blue Wallet
2214,-98,20,Blue Wallet
2215,-94,20,Blue Wallet
2216,-97,20,Blue Wallet
2217,-97,20,Blue Wallet
2218,-97,20,Blue Wallet
2219,-97,20,Blue Wallet
2220,-96,20,Blue Wallet
2221,-95,20,Blue Wallet
2222,-96,20,Blue Wallet
2223,-97,20,Blue Wallet
2224,-94,20,Blue Wallet
2225,-96,20,Blue Wallet
2226,-95,20,Blue Wallet
2227,-95,20,Blue Wallet
2228,-94,20,Blue Wallet
2229,-94,20,Blue Wallet
2230,-96,20,Blue Wallet
2231,-96,20,Blue Wallet
2232,-95,20,Blue Wallet
2233,-95,20,Blue Wallet
2234,-94,20,Blue Wallet
2235,-95,20,Blue Wallet
2236,-95,20,Blue Wallet
2237,-94,20,Blue Wallet
2238,-95,20,Blue Wallet
2239,-94,20,Blue Wallet
2240,-96,20,Blue Wallet
2241,-96,20,Blue Wallet
2242,-97,20,Blue Wallet
2243,-94,20,Blue Wallet
2244,-97,20,Blue Wallet
2245,-98,20,Blue Wallet
2246,-97,20,Blue Wallet
2247,-98,20,Blue Wallet
2248,-97,20,Blue Wallet
2249,-96,20,Blue Wallet
2250,-88,7,Blue Wallet
2251,-82,7,Blue Wallet
2252,-87,7,Blue Wallet
2253,-88,7,Blue Wallet
2254,-81,7,Blue Wallet
2255,-87,7,Blue Wallet
2256,-88,7,Blue Wallet
2257,-81,7,Blue Wallet
2258,-88,7,Blue Wallet
2259,-82,7,Blue Wallet
2260,-88,7,Blue Wallet
2261,-88,7,Blue Wallet
2262,-88,7,Blue Wallet
2263,-82,7,Blue Wallet
2264,-88,7,Blue Wallet
2265,-88,7,Blue Wallet
2266,-82,7,Blue Wallet
2267,-90,7,Blue Wallet
2268,-81,7,Blue Wallet
2269,-88,7,Blue Wallet
2270,-87,7,Blue Wallet
2271,-81,7,Blue Wallet
2272,-88,7,Blue Wallet
2273,-87,7,Blue Wallet
2274,-82,7,Blue Wallet
2275,-82,7,Blue Wallet
2276,-88,7,Blue Wallet
2277,-87,7,Blue Wallet
2278,-88,7,Blue Wallet
2279,-82,7,Blue Wallet
2280,-81,7,Blue Wallet
2281,-81,7,Blue Wallet
2282,-87,7,Blue Wallet
2283,-88,7,Blue Wallet
2284,-88,7,Blue Wallet
2285,-88,7,Blue Wallet
2286,-87,7,Blue Wallet
2287,-89,7,Blue Wallet
2288,-88,7,Blue Wallet
2289,-88,7,Blue Wallet
2290,-88,7,Blue Wallet
2291,-81,7,Blue Wallet
2292,-88,7,Blue Wallet
2293,-81,7,Blue Wallet
2294,-89,7,Blue Wallet
2295,-88,7,Blue Wallet
2296,-81,7,Blue Wallet
2297,-81,7,Blue Wallet
2298,-86,7,Blue Wallet
